bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,CategoriesList,url
111427,2023-11-06 10:49:21.693,Mailbox Only  -  Engineering Services for the Vision Zero Action Plan Project,12401444,2023-12-15 17:00:00.000,3,3,4,16,False,14769,Bidding,Electronic and Paper,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4418 - Safety Engineering And Accident Studies; Osha Studies ', '4523 - Consulting Services ', '4524 - Accounting/Auditing/Budget Consulting ', '4525 - Administrative Consulting ', '4526 - Advertising Consulting ', '4529 - Analytical Studies And Surveys (Consulting) ', '4538 - Communications: Public Relations Consulting ', '4539 - Community Development Consulting ', '4542 - Construction Consulting ', '4549 - Engineering Consulting ', '4555 - Geological Consulting And Study ', '4564 - Landscaping Consulting ', '4566 - Management Consulting ', '4577 - Urban Planning Consulting ', '4583 - Data Processing, Computer, Programming, And Software Services', '4668 - Public Opinion Surveys ', '4772 - Public Works And Related Services ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111427
111814,2023-11-20 08:59:40.307,MAILBOX ONLY - RFP for Accounts Payable (AP) Automation Solution,12400831,2023-12-18 15:00:00.000,3,1,4,4,False,14769,Bidding,Electronic,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4523 - Consulting Services ', '4524 - Accounting/Auditing/Budget Consulting ', '4525 - Administrative Consulting ', '4537 - Business Consulting, Small ', '4538 - Communications: Public Relations Consulting ', '4539 - Community Development Consulting ', '4545 - Economy Consulting ', '4552 - Finance/Economics Consulting ', '4556 - Governmental Consulting ', '4565 - Legal Consulting ', '4566 - Management Consulting ', '4567 - Marketing Consulting ', '4571 - Organizational Development Consulting ', '4574 - Quality Assurance/Control Consulting ', '4578 - Security/Safety Consulting ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111814
111628,2023-11-13 07:56:14.723,Product Requirements Contract for Bulk Sodium Hypochlorite,12401016,2023-12-19 15:00:00.000,3,1,2,1,False,14769,Bidding,Electronic,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4180 - Chemical Laboratory Equipment And Supplies ', '4181 - Chemical Raw Materials (In Large Quantities Primarily For Manufacturing Janitorial And Laundry Products) ', '4182 - Chemicals And Solvents, Commercial (In Bulk) ', '4358 - Water And Wastewater Treating Chemicals ', '4359 - Water Supply, Groundwater, Sewage Treatment, And Related Equipment (Not For Air Conditioning, Steam Boiler, Or Laboratory Reagent Water) ', '4412 - Water Supply, Treatment And Distribution - Architectural ', '4468 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '4482 - Water Purification/Softening Services ', '4704 - Chemical Treatment Of Boiler And Tower Water ', '4805 - Water Supply Plant Operating And Monitoring System Services (Including Water Resources Development And Water Quality Management Services) ', '4809 - Water And Wastewater Treatment Services ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111628
112193,2023-12-08 09:00:13.967,MAILBOX ONLY - RFP for Contractor Services for Emergency Veterinary Services (EVS),12401385,2023-12-22 15:00:00.000,3,1,4,4,False,14769,Bidding,Electronic,1,,Fresno,"['4152 - Animals, Birds, Marine Life, And Poultry, Live, (Including Accessory Items)', ""4168 - Builder's Exchange & Plan Rooms"", '4219 - Feed, Bedding, Vitamins And Supplements For Animals (See Class 875 For Drugs And Pharmaceuticals For Animals) ', '4355 - Veterinary Equipment And Supplies (See Class 325 For Vitamins And Supplements For Animals)', '4464 - Pest Control (Incl. Termite Inspection And Control, Bird Proofing, Animal Trapping, Rodent Control, Exterminating And Fumigation) ', '4684 - Veterinary Services ', '4692 - Animal Care, Animal Health, Animal Shelter, Animal Production (Breeding), Animal Training Services, Etc. (Including Pet Services, All Types) ', '4706 - Disposal And Removal, Dead Animals ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/112193
111928,2023-11-27 08:09:09.820,Mailbox Only-RFQ- Professional Security Systems Planning and Design Services for Airport Improvement Program,12401290,2024-01-05 15:00:00.000,3,2,4,16,False,14769,Bidding,Paper,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4362 - Aircraft And Airport Operations Services ', '4366 - Airports (Lighting, Fueling, Navaids) - Architectural Services ', '4369 - Buildings - Architectural Design ', '4384 - General Construction - Architectural ', '4391 - Interior Design, Space Planning, And Exhibits/Displays ', '4398 - Planning, Urban (Community, Regional, Area Wide, And State)', '4399 - Planning, Site (Installation And Project) ', '4411 - Video Systems Design - Architectural Services ', '4489 - Construction Services, General (Incl. Maintenance And Repair Services)', '4496 - Construction, Parking Lot And Alley ', '4501 - Construction Services, Trade (New Construction) ', '4523 - Consulting Services ', '4534 - Aviation Consulting ', '4542 - Construction Consulting ', '4566 - Management Consulting ', '4577 - Urban Planning Consulting ', '4578 - Security/Safety Consulting ', '4610 - Airport Management Services ', '4659 - Industrial Development And Planning Services ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111928
111929,2023-11-27 08:08:32.863,Mailbox Only-RFQ- Professional Environmental Consulting Services for Airport Improvement Program (AIP),12401291,2024-01-05 15:00:00.000,3,2,4,16,False,14769,Bidding,Paper,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4362 - Aircraft And Airport Operations Services ', '4366 - Airports (Lighting, Fueling, Navaids) - Architectural Services ', '4369 - Buildings - Architectural Design ', '4378 - Environmental - Architectural ', '4384 - General Construction - Architectural ', '4398 - Planning, Urban (Community, Regional, Area Wide, And State)', '4399 - Planning, Site (Installation And Project) ', '4489 - Construction Services, General (Incl. Maintenance And Repair Services)', '4501 - Construction Services, Trade (New Construction) ', '4523 - Consulting Services ', '4534 - Aviation Consulting ', '4542 - Construction Consulting ', '4550 - Environmental Consulting ', '4566 - Management Consulting ', '4577 - Urban Planning Consulting ', '4587 - Environmental And Ecological Services ', '4610 - Airport Management Services ', '4655 - Environmental Impact Studies ', '4659 - Industrial Development And Planning Services ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111929
111930,2023-11-27 08:07:38.803,Mailbox Only-RFQ for Consulting Services Fresno Yosemite International Airport Residential Sound Insulation Program,12401292,2024-01-05 15:00:00.000,3,2,4,16,False,14769,Bidding,Paper,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4336 - Sound Systems, Components, And Accessories: Group Intercom, Music, Public Address, Etc. ', '4362 - Aircraft And Airport Operations Services ', '4364 - Acoustics; Noise Abatement - Architectural Services ', '4366 - Airports (Lighting, Fueling, Navaids) - Architectural Services ', '4369 - Buildings - Architectural Design ', '4378 - Environmental - Architectural ', '4384 - General Construction - Architectural ', '4399 - Planning, Site (Installation And Project) ', '4489 - Construction Services, General (Incl. Maintenance And Repair Services)', '4501 - Construction Services, Trade (New Construction) ', '4523 - Consulting Services ', '4534 - Aviation Consulting ', '4542 - Construction Consulting ', '4550 - Environmental Consulting ', '4566 - Management Consulting ', '4577 - Urban Planning Consulting ', '4587 - Environmental And Ecological Services ', '4610 - Airport Management Services ', '4655 - Environmental Impact Studies ', '4659 - Industrial Development And Planning Services ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111930
111510,2023-11-09 14:32:30.787,Request for Applications for Trolley Sponsorship,110923BB,2024-01-05 17:00:00.000,3,3,4,4,False,14769,Bidding,Electronic and Paper,1,,Fresno,"['4159 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073)', '4526 - Advertising Consulting ', '4581 - Transportation Consulting ', '4650 - Crating And Packing Services For Transportation (Including Material Handling Services) ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/111510
112223,2023-12-06 10:20:20.877,Product Purchase Contract for Digester Centrifugal Pump Replacement,12400504,2024-01-09 15:00:00.000,3,1,2,1,False,14769,Bidding,Electronic,1,,Fresno,"[""4168 - Builder's Exchange & Plan Rooms"", '4310 - Power Generation Equipment, Accessories, And Supplies ', '4311 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '4315 - Pumping Equipment And Accessories ', '4331 - Engineering And Technical Instruction Equipment And Materials (For Air Conditioning, Electronics, Machine Shop, Etc.) ', '4358 - Water And Wastewater Treating Chemicals ', '4359 - Water Supply, Groundwater, Sewage Treatment, And Related Equipment (Not For Air Conditioning, Steam Boiler, Or Laboratory Reagent Water) ', '4405 - Sewage Collection, Treatment, And Disposal - Architectural ', '4406 - Solid Wastes; Disposal Systems - Architectural Services ', '4410 - Utilities (Gas, Steam, Electric) - Architectural ', '4423 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '4425 - Conveying Systems: Elevators, Lifts, Etc. ', '4427 - Building Maintenance, Installation And Repair Services ', '4442 - Energy Computerized Control System (Hvac, Lighting, Utilities, Etc) Installation, Maintenance And Repair Services ', '4450 - HVAC Heating, Air Conditioning, And Ventilation Maintenance And Repair Services (Including Installation)', '4465 - Plumbing Maintenance And Repair (Includes Pressure Tapping Services, Pipe Freezes, Toilets, Etc.)', '4468 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '4475 - Sludge Removal, Building (To Include Grease Trap Cleaning) ', '4504 - Electrical ', '4513 - Plumbing ', '4582 - Utilities: Gas, Water, Electric Consulting ', '4590 - Equipment Maintenance And Repair Services For Agricultural, Construction, Heavy Industrial, Material Handling, And Road And Highway Equipment', '4593 - Equipment Maintenance And Repair Services For Laundry, Lawn, Painting, Plumbing, And Spraying Equipment', '4594 - Equipment Maintenance And Repair Services For General Equipment', '4597 - Equipment Maintenance, Repair, Construction, And Related Services For Railroads', '4598 - Equipment Maint, Repair, And Related Services For Power Generation And Transmission Equip.', '4635 - Utility Management Services ', '4636 - Waste Management Services ', '4683 - Utility Services, Electric, Gas, Water ', '4702 - Cleaning Services, Steam And Pressure ', '4727 - Leak Detection Services: Gas, Water, Chemical ', '4765 - Well Services (Including Oil, Gas, And Water): Drilling, Plugging, Consulting, Maintenance, Repair, Etc. ', '4772 - Public Works And Related Services ', '4791 - Storm Drain Cleaning, Repair, And Sludge Removal Services ', '4808 - Wastewater Treatment Plant, Operations, And Testing', '4809 - Water And Wastewater Treatment Services ']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/112223
112187,2023-12-06 08:59:40.337,Mailbox Only-RFQ for Rental Car RFP Development and Execution Consultant Services,12401653,2024-01-16 15:00:00.000,3,3,4,16,False,14769,Bidding,Electronic and Paper,1,,Fresno,"['4159 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073)', ""4168 - Builder's Exchange & Plan Rooms"", '4362 - Aircraft And Airport Operations Services ', '4366 - Airports (Lighting, Fueling, Navaids) - Architectural Services ', '4399 - Planning, Site (Installation And Project) ', '4523 - Consulting Services ', '4534 - Aviation Consulting ', '4566 - Management Consulting ', '4577 - Urban Planning Consulting ', '4610 - Airport Management Services ', '4812 - Rental Or Lease Services Of Agricultural, Aircraft, Airport, Automotive, Marine, And Heavy Equipment']",https://pbsystem.planetbids.com/portal/14769/bo/bo-detail/112187
111500,2023-11-07 12:45:22.337,On-Call Plan Check Services,PR-RFP-035,2023-12-12 15:00:00.000,3,3,4,4,False,41481,Bidding,Electronic and Paper,1,,Los Angeles,"['237187 - Engineering Services', '237191 - Surveying and Mapping (except Geophysical) Services', '237196 - Other Specialized Design Services', '237206 - Environmental Consulting Services']",https://pbsystem.planetbids.com/portal/41481/bo/bo-detail/111500
112227,2023-12-04 11:12:08.100,Development Impact Fee Study,PR-CED-004,2024-01-11 12:00:00.000,3,1,4,4,False,41481,Bidding,Electronic,1,,Los Angeles,"['237187 - Engineering Services', '237201 - Administrative Management and General Management Consulting Services', '237205 - Other Management Consulting Services', '237419 - Public Finance Activities', '237437 - Administration of Urban Planning and Community and Rural Development', '237558 - Land Subdivision']",https://pbsystem.planetbids.com/portal/41481/bo/bo-detail/112227
111827,2023-11-16 16:56:28.307,"Traffic Signal, Flashing Beacon and Fiber-Optic Communications Maintenance Services - Fiscal Years 2023-2024 through 2027-2028",Request for Proposals No. 23-006,2023-12-08 16:31:00.000,3,2,4,4,False,24661,Bidding,Paper,1,,Los Angeles,['50988 - Electrical Contractors and Other Wiring Installation Contractors'],https://pbsystem.planetbids.com/portal/24661/bo/bo-detail/111827
111864,2023-11-17 14:41:01.553,RFP Downey Orbit - Recreational Magazine,,2023-12-15 17:00:00.000,3,1,4,4,False,24661,Bidding,Electronic,1,,Los Angeles,['9256 - Graphic Design Services'],https://pbsystem.planetbids.com/portal/24661/bo/bo-detail/111864
112046,2023-11-28 10:13:53.207,Emergency Shelter Cots and Supplies,,2023-12-22 09:57:00.000,3,1,16,8,False,24661,Bidding,Electronic,1,,Los Angeles,"['9384 - Temporary Shelters', '9386 - Emergency and Other Relief Services']",https://pbsystem.planetbids.com/portal/24661/bo/bo-detail/112046
111828,2023-11-16 16:58:23.670,On Call Professional Geotechnical Engineering and Materials Testing Services,,2023-12-18 15:00:00.000,3,1,4,4,False,39477,Bidding,Electronic,1,,Riverside,"['178489 - Engineering Services', '178492 - Geophysical Surveying and Mapping Services']",https://pbsystem.planetbids.com/portal/39477/bo/bo-detail/111828
111636,2023-11-13 10:38:06.683,On-Call Services for City of Hemet Sewer System Management Plan,,2023-12-18 15:00:00.000,3,1,4,4,False,39477,Bidding,Electronic,1,,Riverside,"['177685 - Water and Sewer Line and Related Structures Construction', '177690 - Other Heavy and Civil Engineering Construction', '178489 - Engineering Services', '178503 - Administrative Management and General Management Consulting Services', '178508 - Environmental Consulting Services', '178509 - Other Scientific and Technical Consulting Services']",https://pbsystem.planetbids.com/portal/39477/bo/bo-detail/111636
112133,2023-11-30 09:30:27.733,Professional Engineering Services for CIP 5706,,2024-01-03 15:00:00.000,3,1,4,4,False,39477,Bidding,Electronic,1,,Riverside,"['177690 - Other Heavy and Civil Engineering Construction', '178489 - Engineering Services']",https://pbsystem.planetbids.com/portal/39477/bo/bo-detail/112133
112107,2023-11-29 14:35:45.420,MANAGED PRINT SERVICES,IT-2023-001,2024-01-10 16:00:00.000,3,1,4,4,False,14210,Bidding,Electronic,1,,Los Angeles,"['145772 - Office Machines, Equipment, And Accessories ', '146054 - Equipment Maintenance And Repair Services For General Equipment', '146056 - Equipment Maintenance And Repair Services For Computers, Office, Photographic, And Radio/Television Equipment', '146098 - Miscellaneous Services, No. 1 (Not Otherwise Classified)', '146157 - Miscellaneous Services, No. 2  (Not Otherwise Classified)', '146286 - Rental Or Lease Services Of Office, Photographic, Printing, Radio/Television/Telephone Equipment']",https://pbsystem.planetbids.com/portal/14210/bo/bo-detail/112107
112183,2023-12-06 08:47:54.393,MCCAMBRIDGE PARK POOL REPAIR,BS NO. 1525,2024-01-16 14:00:00.000,3,1,2,1,False,14210,Bidding,Electronic,1,325000,Los Angeles,"['145782 - Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies']",https://pbsystem.planetbids.com/portal/14210/bo/bo-detail/112183
