bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,CategoriesList,url
112204,2023-12-01 16:54:31.160,"Water Quality Testing Supplies, Calibration, & Maintenance Services",23-179,2023-12-15 14:00:00.000,3,1,1,1,False,20137,Bidding,Electronic,1,,Orange,"['7382 - Water Supply Analysis, Infrastructure Analysis, Water Quality Analysis, and Long Term Planning', '32191 - Water And Wastewater Treating Chemicals ', '33991 - Chlorinating and Oxidizing Agents: Bromohydantoins, Chloroisocyanurates, Hypochlorites, etc. (For Swimming Pool Disinfection) ', '33992 - Complete Water Treatment Systems, Chemical ']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112204
112145,2023-11-30 12:30:49.210,Appraisal Services,23-171,2023-12-18 16:00:00.000,3,3,4,4,False,20137,Bidding,Electronic and Paper,1,,Orange,['33363 - Real Estate Management Services (To include Listing and Sales Services)'],https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112145
112199,2023-12-04 17:16:06.590,Spay and Neuter Clinic Services,23-180,2024-01-09 16:00:00.000,3,1,4,4,False,20137,Bidding,Electronic,1,,Orange,"['104964 - Veterinary Services ', '108742 - Veterinary Services ', '156652 - Pharmaceutical Veterinary']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112199
112153,2023-11-30 14:59:36.380,Investment Manager and Portfolio Services,23-162,2024-01-09 16:00:00.000,3,1,4,4,False,20137,Bidding,Electronic,1,,Orange,['34038 - Management Consulting '],https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112153
111411,2023-11-06 08:00:06.963,Business License Tax & Fee Software Program,23-165,2024-01-31 16:00:00.000,3,1,4,4,False,20137,Bidding,Electronic,1,,Orange,"['32276 - Database Software ', '32281 - Database Software', '34030 - Computer Software Consulting ']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/111411
110982,2023-10-19 16:54:18.807,Affordable Homeownership Opportunities,23-156,2024-04-01 16:00:00.000,3,3,4,4,False,20137,Bidding,Electronic and Paper,1,,Orange,"['32210 - Real Property Rental Or Lease', '33363 - Real Estate Management Services (To include Listing and Sales Services)']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/110982
112036,2023-12-07 08:25:35.937,Existing Sports Field Lighting System Retrofit Project CIP 24204,2023-009,2024-01-03 14:00:00.000,3,1,2,1,False,52147,Bidding,Electronic,1,187000,Orange,['333089 - Electrical Contractors and Other Wiring Installation Contractors'],https://pbsystem.planetbids.com/portal/52147/bo/bo-detail/112036
111405,2023-11-09 06:23:47.767,Bid 8340-2023 B300 Swing Space at Irvine Valley College,8340-2023,2023-12-14 14:00:00.000,3,1,2,1,False,39861,Bidding,Electronic,1,"$700,000.00",Orange,"['225664 - Siding Contractors', '225665 - Other Foundation, Structure, and Building Exterior Contractors', '225666 - Electrical Contractors and Other Wiring Installation Contractors', '225667 - Plumbing, Heating, and Air-Conditioning Contractors', '225668 - Other Building Equipment Contractors', '225669 - Drywall and Insulation Contractors', '225670 - Painting and Wall Covering Contractors', '225671 - Flooring Contractors', '225672 - Tile and Terrazzo Contractors', '225673 - Finish Carpentry Contractors']",https://pbsystem.planetbids.com/portal/39861/bo/bo-detail/111405
111516,2023-11-16 07:59:34.887,Ocean Monitoring Vessel,V-Vessel,2024-01-03 11:00:00.000,3,1,4,4,False,14058,Bidding,Electronic,1,,Orange,"['124953 - Ocean Monitoring', '124954 - Oceanography', '125021 - Boat', '125034 - Oceanographic Equipment', '127646 - Boat Cleaning', '127647 - Boat Dealers', '127648 - Boat Equipment Parts & Accessories', '127649 - Boat Equipment Service & Repair']",https://pbsystem.planetbids.com/portal/14058/bo/bo-detail/111516
106901,2023-09-07 07:58:50.777,"FE19-02, CENGEN PLANT WATER PIPE REPLACEMENT AT PLANT NO. 1",FE19-02 Construction,2024-01-04 11:00:00.000,3,1,2,1,False,14058,Bidding,Electronic,1,"$3,330,000",Orange,"['127245 - Construction', '127246 - General Engineering Contractor (A)', '127256 - Electrical (General) Contractor (C-10)', '127290 - Construction-Other', '127452 - General Construction']",https://pbsystem.planetbids.com/portal/14058/bo/bo-detail/106901
112062,2023-11-28 14:32:59.593,Deferred Compensation Program 457(b) Plan,CS-2023-1436,2024-01-04 14:00:00.000,3,1,4,4,False,14058,Bidding,Electronic,1,,Orange,"['124916 - Professional Services & Consultants', '124938 - Financial', '124973 - Professional Services & Consultants-Other']",https://pbsystem.planetbids.com/portal/14058/bo/bo-detail/112062
111856,2023-11-17 14:57:40.697,Purchase of IT Hardware for Enterprise Server Refresh & Upgrade,E-2023-1435BD,2024-01-04 14:00:00.000,3,1,1,1,False,14058,Bidding,Electronic,1,,Orange,"['125143 - Information Technology', '127689 - Computer Hardware & Software', '127714 - Pc Hardware Components', '127726 - Computer Hardware & Software-Other']",https://pbsystem.planetbids.com/portal/14058/bo/bo-detail/111856
112078,2023-11-29 16:06:20.550,Digester Gas Compressor Dryer Replacements at Plant No. 1 and Plant No. 2 (FE23-01),S-2023-1432BD,2024-01-09 14:00:00.000,3,1,1,1,False,14058,Bidding,Electronic,1,,Orange,"['124993 - Engineering - General', '127246 - General Engineering Contractor (A)']",https://pbsystem.planetbids.com/portal/14058/bo/bo-detail/112078
111645,2023-11-13 16:18:45.813,"ADAMS AVENUE AND PINECREEK DRIVE INTERSECTION PROJECT, CITY PROJECT NO. 23-11, FEDERAL PROJECT NO. CML-5312(104)",23-11,2023-12-18 14:00:00.000,3,1,2,1,False,45476,Bidding,Electronic,1,"$2,000,000.00",Orange,"['280719 - Highway, Street, and Bridge Construction', '280721 - Poured Concrete Foundation and Structure Contractors', '280729 - Electrical Contractors and Other Wiring Installation Contractors', '280941 - Plastics Pipe and Pipe Fitting Manufacturing', '280967 - Ready-Mix Concrete Manufacturing', '281147 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '281417 - Newspaper Publishers', '281418 - Periodical Publishers', '281447 - Internet Publishing and Broadcasting and Web Search Portals', '281548 - Advertising Agencies', '281555 - Other Services Related to Advertising']",https://pbsystem.planetbids.com/portal/45476/bo/bo-detail/111645
111414,2023-11-03 16:30:47.987,Enterprise Resource Planning System & Professional Implementation Services,24-07,2024-01-11 17:00:00.000,3,1,4,4,False,45476,Bidding,Electronic,1,,Orange,"['281123 - Software Reproducing', '281226 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers', '281299 - Computer and Software Stores', '281423 - Software Publishers', '281756 - Public Finance Activities']",https://pbsystem.planetbids.com/portal/45476/bo/bo-detail/111414
112309,2023-12-06 12:15:59.903,FIRE STATION NO. 4 – TRAINING TOWER FACILITY (CITY PROJECT NO. 23-04),,2024-01-12 17:00:00.000,3,1,4,4,False,45476,Bidding,Electronic,1,"$300,000",Orange,"['280714 - Commercial and Institutional Building Construction', '280720 - Other Heavy and Civil Engineering Construction', '281014 - Prefabricated Metal Building and Component Manufacturing']",https://pbsystem.planetbids.com/portal/45476/bo/bo-detail/112309
111711,2023-11-16 08:23:55.627,Civic Center Revitalization Project Plan Review/Inspections,CDD-002,2023-12-21 16:00:00.000,3,1,4,4,False,15118,Bidding,Electronic,1,,Orange,"['2242 - Planning, Urban (Community, Regional, Area Wide, And State)', '2365 - Consulting Services ', '2367 - Administrative Consulting ', '2369 - Analytical Studies And Surveys (Consulting) ', '2371 - Appraisals Consulting ', '2401 - Urban Planning Consulting ']",https://pbsystem.planetbids.com/portal/15118/bo/bo-detail/111711
112130,2023-12-06 07:14:56.600,On-Call Saw Cutting Services,S-1317-A,2024-01-05 09:00:00.000,3,1,2,1,False,15118,Bidding,Electronic,1,,Orange,"['2293 - Masonry, Concrete, And Stucco Maintenance, Finishing, And Repair (Includes Inside Concrete Sawing And Grouting Work)', '74846 - Saw Cutting Services (Asphalt and Concrete)']",https://pbsystem.planetbids.com/portal/15118/bo/bo-detail/112130
110420,2023-10-06 15:16:02.530,Newport Boulevard Landscape Improvements (Industrial Way to Pacific Coast Highway) & West Coast Highway Landscaping Improvements (West City Limits to Highland St),9926-1,2023-12-12 10:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$995,000",Orange,"['48070 - Streetscaping Services ', '48097 - Roadside, Grounds, Recreational And Park Area Services ', '48111 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services) ', '48120 - Tree Trimming And Pruning Services ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/110420
111691,2023-11-15 16:46:46.310,West Coast Highway Joint Manhole & Valve Adjustments,9417-1,2023-12-13 10:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$1,000,000.00",Orange,"['47777 - Construction Services, General (Incl. Maintenance And Repair Services)', '47783 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '47786 - Paving/Resurfacing, Street (Major And Residential) ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111691
112083,2023-11-29 12:06:29.627,Vehicle Customization & Upfitting Services,24-32,2023-12-13 14:00:00.000,3,1,1,4,False,22078,Bidding,Electronic,1,,Orange,"['46784 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) ', '47871 - Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112083
111901,2023-11-21 09:04:23.567,"On-Call Fire System Maintenance, Repair & Inspection Services",24-39,2023-12-13 14:00:00.000,3,1,1,4,False,22078,Bidding,Electronic,1,,Orange,"['47670 - Fire Protection - Architectural Services ', '47695 - Security Systems; Intruder And Smoke Detection - Architectural ', '47716 - Building Maintenance, Installation And Repair Services ', '48123 - Security, Fire, Safety, And Emergency Services (Including Disaster Document Recovery)']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111901
111892,2023-11-20 17:01:15.257,29th Street Public Pier,8821-2,2023-12-13 15:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,388500,Orange,"['47677 - Harbors; Jetties; Piers; Ship Terminal Facilities - Architectural ', '47777 - Construction Services, General (Incl. Maintenance And Repair Services)']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111892
111456,2023-11-08 08:43:37.933,Underground Utility Assessment District No. 124 (Central Balboa Island - Phase 1),9451-1,2023-12-14 10:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$16,500,000",Orange,"['47777 - Construction Services, General (Incl. Maintenance And Repair Services)', '47782 - Construction, Parking Lot And Alley ', '47790 - Electrical ', '47978 - Cable Construction, Installation And Maintenance (Fiber Optic, Communication, Computer, Etc.) ', '48039 - Utility Locator Service (Underground) ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111456
112108,2023-11-29 15:14:51.423,Irrigation Pump Preventative Maintenance and As-Needed Repairs,24-38,2023-12-14 14:00:00.000,3,1,1,4,False,22078,Bidding,Electronic,1,,Orange,['47683 - Irrigation; Drainage; Flood Control - Architectural '],https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112108
111746,2023-11-15 12:04:22.660,Safety Program & Training Consulting Services,24-34,2023-12-15 13:00:00.000,3,1,4,4,False,22078,Bidding,Electronic,1,,Orange,"['47709 - Safety Engineering And Accident Studies; Osha Studies ', '47830 - Education And Training Consulting ', '47840 - Governmental Consulting ', '47862 - Security/Safety Consulting ', '47868 - Educational/Training Services', '47930 - Decontamination Services (Incl. Hazardous Material Decontamination) ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111746
110894,2023-12-08 10:17:26.513,HVAC Maintenance and Repair Services,9474-1,2023-12-20 10:00:00.000,3,1,1,1,False,22078,Bidding,Electronic,1,,Orange,"['47716 - Building Maintenance, Installation And Repair Services ', '47738 - Heating, Air Conditioning, And Ventilation Maintenance And Repair Services (Including Installation)', '47792 - Heating, Ventilating And Air Conditioning (Hvac) ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/110894
112305,2023-12-08 10:07:37.810,East Coast Highway and San Miguel Drive Pavement Rehabilitation and Evening Canyon Road Drainage Improvements,8925-2,2024-01-04 10:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$5,300,000.00",Orange,"['47616 - Road And Highway Building Materials (Asphaltic) ', '47783 - Construction, Street (Major And Residential)(Includes Reconstruction) ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112305
112281,2023-12-05 16:49:13.263,Homeless Outreach & Engagement Services,24-41,2024-01-04 13:00:00.000,3,1,4,4,False,22078,Bidding,Electronic,1,,Orange,"['47842 - Housing Consulting ', '47845 - Human Services Consulting (To Include Mental Health Consulting Services)', '47885 - Human Services ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112281
111693,2023-11-15 12:04:25.443,Oasis Senior Center Site Lighting,9009-2,2024-01-04 14:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$395,300.00",Orange,"['47686 - Lighting (Interior, Exterior) - Architectural Services ', '47716 - Building Maintenance, Installation And Repair Services ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111693
112362,2023-12-07 15:11:03.323,City Apparel Production & Exclusive Sale,24-08,2024-01-15 13:00:00.000,3,1,4,4,False,22078,Bidding,Electronic,1,,Orange,"['47493 - Clothing: Athletic, Casual, Dress, Uniform, Weather And Work Related', '47494 - Silk Screened Shirts, Jackets, Hats, Etc. ', '47495 - Uniforms, Blended Fabric ', '47496 - Uniforms, Cotton ', '47497 - Uniforms, Synthetic Fabric ', '47498 - Uniforms, Wool And Woolen Blends ', '48027 - Sewing, Embroidery, Embossing, And Alteration Services ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112362
112149,2023-12-01 09:13:48.587,Junior Lifeguard Program Uniform & Apparel,23-37,2024-01-24 13:00:00.000,3,1,1,4,False,22078,Bidding,Electronic,1,,Orange,"['47493 - Clothing: Athletic, Casual, Dress, Uniform, Weather And Work Related', '47495 - Uniforms, Blended Fabric ', '47496 - Uniforms, Cotton ', '47497 - Uniforms, Synthetic Fabric ', '47498 - Uniforms, Wool And Woolen Blends ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112149
112357,2023-12-07 14:53:17.353,Balboa Yacht Basin Redevelopment,24-19,2024-02-01 13:00:00.000,3,1,4,4,False,22078,Bidding,Electronic,1,,Orange,"['47685 - Land Development And Planning - Architectural ', '47715 - Building Construction, Non-Residential (Office Bldg., Etc.) ', '47827 - Construction Consulting ', '47897 - Construction Management Services ', '47911 - Property Management Services ', '48088 - Real Property Rental Or Lease ']",https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112357
