bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,CategoriesList,url
112038,2023-11-28 09:13:05.507,MULTIMEDIA PLACEMENT CONSULTING SERVICES FOR WATER AWARENESS AND OUTREACH CAMPAIGN,RFP-EA-436884,2024-01-12 11:00:00.000,3,1,4,4,False,16151,Bidding,Electronic,1,"10,500,000.00",Los Angeles,"['25371 - Social Media Management Services', '132663 - COMMUNICATIONS AND MEDIA RELATED SERVICES', '132664 - ADVERTISING (NOTICE OF BID SOLICITATION)', '132665 - ADVERTISING/PUBLIC RELATIONS', '132666 - ADVERTISING, OUTDOOR BILLBOARD, ETC.', '132680 - ADVERTISING CONSULTING', '132689 - COMMUNICATIONS: PUBLIC RELATIONS CONSULTING', '134230 - MEDIA CONVERSION SERVICES', '135457 - MARKETING CONSULTING', '177310 - Advertising Digital']",https://pbsystem.planetbids.com/portal/16151/bo/bo-detail/112038
112116,2023-11-30 06:18:57.500,Furnishing Slide Gates for San Diego Canal East Bypass,2029,2024-01-16 14:00:00.000,3,3,2,1,False,16151,Bidding,Electronic and Paper,1,"$600,000 to $800,000",Los Angeles,"['132497 - INTERVAL TIMERS AND ACTUATORS, ELECTRICAL AND MECH', '132838 - WATER SUPPLY AND SEWAGE TREATMENT EQUIPMENT (NOT F', '133005 - METALS: BARS, PLATES, RODS, SHEETS, STRIPS, STRUCT', '133886 - ELECTRICAL EQUIPMENT AND SUPPLIES RENTAL OR LEASE', '134575 - WATER AND SEWER EQUIPMENT (INCLUDING WELL POINTING', '134851 - ACTUATORS AND CONTROLS (FOR ROBOTICS, SERVO SYSTEM', '135490 - EXPANDED METAL, STAINLESS', '135502 - STAINLESS STEEL: BARS, PLATES, RODS, SHEETS, STRIP']",https://pbsystem.planetbids.com/portal/16151/bo/bo-detail/112116
112343,2023-12-07 12:27:28.703,"ECONOMETRIC, STATISTICAL, AND WATER RESOURCE ANALYSES",RFQ-DS-1362,2024-01-26 11:00:00.000,3,1,4,16,False,16151,Bidding,Electronic,1,,Los Angeles,"['132682 - ANALYTICAL STUDIES AND SURVEYS (CONSULTING)', '132692 - COMPUTER SOFTWARE CONSULTING', '132698 - MISCELLANEOUS PROFESSIONAL SERVICES, FOR SERVICES', '133527 - Water Supply Analysis, Infrastructure Analysis, Wa', '134125 - PLANNING, URBAN (COMMUNITY, REGIONAL, AREAWIDE, AN', '134418 - WATER/WASTEWATER CONSERVATION SERVICES', '135444 - ENVIRONMENTAL CONSULTING', '135446 - FINANCE/ECONOMICS CONSULTING', '135456 - MANAGEMENT CONSULTING', '135469 - UTILITIES: GAS, WATER, ELECTRIC CONSULTING', '135788 - Planning & Advisory Services, Environmental']",https://pbsystem.planetbids.com/portal/16151/bo/bo-detail/112343
108940,2023-11-28 13:13:49.133,Rio Vista Filter Rehabilitation Project,2401074,2023-12-28 14:00:00.000,3,1,2,1,False,27355,Bidding,Electronic,1,,Los Angeles,"['57444 - Water Supply and Irrigation Systems', '57446 - Industrial Building Construction', '57448 - Water and Sewer Line and Related Structures Construction', '57449 - Other Heavy and Civil Engineering Construction', '57450 - Poured Concrete Foundation and Structure Contractors', '57451 - Structural Steel and Precast Concrete Contractors', '57453 - Masonry Contractors', '57456 - Other Foundation, Structure, and Building Exterior Contractors', '57459 - Other Building Equipment Contractors', '57461 - Painting and Wall Covering Contractors', '57465 - Other Building Finishing Contractors', '57467 - All Other Specialty Trade Contractors', '57704 - Coal and Other Mineral and Ore Merchant Wholesalers', '57714 - Industrial Supplies Merchant Wholesalers', '57889 - Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Main']",https://pbsystem.planetbids.com/portal/27355/bo/bo-detail/108940
112060,2023-12-08 08:01:28.953,RFP - Rio Vista Board Room Remodel,2324-BR-37347,2024-01-11 12:00:00.000,3,1,4,4,False,27355,Bidding,Electronic,1,,Los Angeles,['57447 - Commercial and Institutional Building Construction'],https://pbsystem.planetbids.com/portal/27355/bo/bo-detail/112060
111507,2023-12-04 08:56:24.797,SCVWA Engineering Services Section On-Call Consultants Request for Qualifications (RFQ),,2024-02-07 16:00:00.000,3,1,4,16,False,27355,Bidding,Electronic,1,,Los Angeles,['57448 - Water and Sewer Line and Related Structures Construction'],https://pbsystem.planetbids.com/portal/27355/bo/bo-detail/111507
111653,2023-11-13 15:49:48.950,LACC-Student Union Cafeteria Buildout (RFQ),CS-23-12-C,2023-12-12 14:00:00.000,3,1,2,1,False,21372,Bidding,Electronic,1,"Estimated Range of Construction Cost: $5,300,000 to $5,800,000",Los Angeles,"['34123 - Commercial and Institutional Building Construction', '150044 - Industrial Building Construction']",https://pbsystem.planetbids.com/portal/21372/bo/bo-detail/111653
111839,2023-11-22 11:17:53.323,"Purchase Agreement for Lockers, Shelving, Retail & Industrial Equipment and Services",FE-23-12-RFB,2023-12-13 14:00:00.000,3,1,1,4,False,21372,Bidding,Electronic,1,,Los Angeles,"['34174 - Wood Office Furniture Manufacturing', '34179 - Furniture Merchant Wholesalers', '35261 - Shelving (except wire) manufacturing']",https://pbsystem.planetbids.com/portal/21372/bo/bo-detail/111839
112217,2023-12-04 12:01:05.313,RFQ - Laboratory of Record Services,DW-23-06-RFQ,2024-01-08 14:00:00.000,3,1,4,16,False,21372,Bidding,Electronic,1,,Los Angeles,"['34123 - Commercial and Institutional Building Construction', '34271 - Testing Laboratories', '34329 - Professional Organizations', '150044 - Industrial Building Construction']",https://pbsystem.planetbids.com/portal/21372/bo/bo-detail/112217
111401,2023-11-03 11:37:59.640,eFTIP Service (SaaS) Application,24-027,2023-12-15 10:00:00.000,3,1,4,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144321 - Computer Software', '144323 - Computer Services', '144352 - Computer Software Consulting ', '144391 - Information Systems']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/111401
111920,2023-11-21 08:20:18.313,Indirect Cost Rate Proposal (ICRP) Development and Sub-Award Administration Support,24-029,2023-12-21 15:00:00.000,3,1,1,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144321 - Computer Software', '144323 - Computer Services', '144324 - Telecommunications', '144341 - Registrations (Training/Seminars)', '144343 - Graphic Design Services', '144344 - Project Management', '144346 - Accounting/Auditing/Budget Consulting ', '144347 - Administrative Consulting ', '144348 - Modeling-Analytical Studies & Surveys', '144349 - Aviation Consulting ', '144350 - Communications: Public Relations Consulting ', '144351 - Computer Hardware Consulting ', '144352 - Computer Software Consulting ', '144353 - Economy Consulting ', '144354 - Education And Training Consulting ', '144355 - Employee Benefits Consulting ', '144356 - Environmental Consulting ', '144357 - Feasibility Studies (Consulting) ', '144358 - Legal Consulting', '144359 - Finance/Economics Consulting ', '144360 - Governmental Consulting ', '144361 - Housing Consulting ', '144362 - Human Relations Consulting ', '144363 - Human Resources Consulting', '144364 - Management Consulting ', '144365 - Marketing Consulting ', '144366 - Minority And Small Business Consulting ', '144367 - Organizational Development Consulting ', '144368 - Personnel/Employment Consulting (Human Resources)', '144369 - Urban Planning Consulting ', '144370 - Security/Safety Consulting ', '144371 - Traffic Consulting ', '144372 - Telecommunications Consulting ', '144373 - Transportation Consulting ', '144374 - Gas, Water, Electric Consulting ', '144376 - Translation Services ', '144381 - Image Setting', '144383 - Organizational, Financial, & Performance Audits/Professional Services', '144384 - Administrative Services', '144385 - Survey and Data Collection', '144386 - Travel Demand Model Improvement', '144387 - Geographic Information System', '144388 - Software Support for Studies & Surveys', '144389 - Regional Data Systems', '144390 - Computer Service Center', '144391 - Information Systems', '144394 - Government Relations', '144395 - Institutional Analysis', '145545 - Executive Search', '145546 - Insurance Broker Services', '145547 - Legistative Services', '145548 - Alternative Dispute Resolution', '145549 - Organizational & Staff Development', '145550 - Social Economic Impact Analysis', '145551 - Social Justice/Equity Analysis', '145552 - Growth Visioning Planning', '145553 - Highway Corridor Analysis', '145554 - Rail Planning & Analysis', '145555 - Transit & Non-motorized Planning & Analysis', '145556 - Transportation Management & Coordination', '145557 - Truck Lane Analysis/Goods Movement', '145558 - Transporation Financing', '145559 - Transportation & Economic Development', '145560 - Transportation Investment Analysis', '145561 - Transportation Modeling Support', '145562 - Air Quality Planning & Modeling', '145563 - Water Supply Analysis']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/111920
112251,2023-12-04 16:43:43.327,OCTA Bus Stop Safety and Accessibility Plan,24-033,2024-01-08 10:00:00.000,3,1,4,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144369 - Urban Planning Consulting ', '144370 - Security/Safety Consulting ', '144371 - Traffic Consulting ', '144373 - Transportation Consulting ', '145552 - Growth Visioning Planning', '145553 - Highway Corridor Analysis', '145555 - Transit & Non-motorized Planning & Analysis', '145556 - Transportation Management & Coordination', '145559 - Transportation & Economic Development', '145560 - Transportation Investment Analysis', '145561 - Transportation Modeling Support']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/112251
112334,2023-12-07 09:03:53.960,Water Resolution White Paper – Phase 1,24-014,2024-01-08 15:30:00.000,3,1,1,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144313 - Architects, Engineer', '144321 - Computer Software', '144323 - Computer Services', '144324 - Telecommunications', '144326 - Audio Visual Equipment', '144331 - Maintenance Agreement', '144332 - Copiers/Mimeo/Dupl.', '144341 - Registrations (Training/Seminars)', '144343 - Graphic Design Services', '144344 - Project Management', '144345 - Mailing Services & Electronic Info.', '144346 - Accounting/Auditing/Budget Consulting ', '144347 - Administrative Consulting ', '144348 - Modeling-Analytical Studies & Surveys', '144349 - Aviation Consulting ', '144350 - Communications: Public Relations Consulting ', '144351 - Computer Hardware Consulting ', '144352 - Computer Software Consulting ', '144353 - Economy Consulting ', '144354 - Education And Training Consulting ', '144355 - Employee Benefits Consulting ', '144356 - Environmental Consulting ', '144357 - Feasibility Studies (Consulting) ', '144358 - Legal Consulting', '144359 - Finance/Economics Consulting ', '144360 - Governmental Consulting ', '144361 - Housing Consulting ', '144362 - Human Relations Consulting ', '144363 - Human Resources Consulting', '144364 - Management Consulting ', '144365 - Marketing Consulting ', '144366 - Minority And Small Business Consulting ', '144367 - Organizational Development Consulting ', '144368 - Personnel/Employment Consulting (Human Resources)', '144369 - Urban Planning Consulting ', '144370 - Security/Safety Consulting ', '144371 - Traffic Consulting ', '144372 - Telecommunications Consulting ', '144373 - Transportation Consulting ', '144374 - Gas, Water, Electric Consulting ', '144375 - Catering, Concessions, Vending: Mobile And Stationary (See Class 905 For Airport Concessions)', '144377 - Printing And Typesetting Services', '144378 - Copying Services (Reproduction) ', '144381 - Image Setting', '144382 - Premium/Promotional Items', '144383 - Organizational, Financial, & Performance Audits/Professional Services', '144384 - Administrative Services', '144385 - Survey and Data Collection', '144386 - Travel Demand Model Improvement', '144387 - Geographic Information System', '144388 - Software Support for Studies & Surveys', '144389 - Regional Data Systems', '144390 - Computer Service Center', '144391 - Information Systems', '144392 - Unix Systems Support', '144393 - Macintosh Computer Technical Support', '144394 - Government Relations', '144395 - Institutional Analysis', '145545 - Executive Search', '145546 - Insurance Broker Services', '145547 - Legistative Services', '145548 - Alternative Dispute Resolution', '145549 - Organizational & Staff Development', '145550 - Social Economic Impact Analysis', '145551 - Social Justice/Equity Analysis', '145552 - Growth Visioning Planning', '145553 - Highway Corridor Analysis', '145554 - Rail Planning & Analysis', '145555 - Transit & Non-motorized Planning & Analysis', '145556 - Transportation Management & Coordination', '145557 - Truck Lane Analysis/Goods Movement', '145558 - Transporation Financing', '145559 - Transportation & Economic Development', '145560 - Transportation Investment Analysis', '145561 - Transportation Modeling Support', '145562 - Air Quality Planning & Modeling', '145563 - Water Supply Analysis', '145565 - Bottled Water']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/112334
112397,2023-12-08 14:28:33.113,Dynamic Traffic Assignment with SCAG Regional Travel Demand Model,24-031,2024-01-09 15:00:00.000,3,1,4,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144369 - Urban Planning Consulting ', '144371 - Traffic Consulting ', '144373 - Transportation Consulting ', '145552 - Growth Visioning Planning', '145555 - Transit & Non-motorized Planning & Analysis', '145561 - Transportation Modeling Support']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/112397
110356,2023-10-04 14:01:25.393,Terminal Island Facilities Demolition and Improvements,2809,2023-12-19 14:45:00.000,3,1,2,1,False,42217,Bidding,Electronic,1,"$17,000,000 - $23,000,000",Los Angeles,"['264362 - Specialized Freight (except Used Goods) Trucking, Long-Distance', '264581 - All Other Support Services', '264583 - Hazardous Waste Collection', '264589 - Remediation Services', '264876 - Water and Sewer Line and Related Structures Construction', '264881 - Other Heavy and Civil Engineering Construction', '264882 - Poured Concrete Foundation and Structure Contractors', '264883 - Structural Steel and Precast Concrete Contractors', '264889 - Other Foundation, Structure, and Building Exterior Contractors', '264890 - Electrical Contractors and Other Wiring Installation Contractors', '264899 - Site Preparation Contractors', '264900 - All Other Specialty Trade Contractors']",https://pbsystem.planetbids.com/portal/42217/bo/bo-detail/110356
111306,2023-11-01 16:02:21.977,Harbor Administration Building Board Hearing Room and Executive Session Room Remodel,2834,2023-12-21 14:45:00.000,3,1,2,1,False,42217,Bidding,Electronic,1,"$3,200,000 - $3,700,000",Los Angeles,"['264875 - Commercial and Institutional Building Construction', '264876 - Water and Sewer Line and Related Structures Construction', '264883 - Structural Steel and Precast Concrete Contractors', '264884 - Framing Contractors', '264886 - Glass and Glazing Contractors', '264890 - Electrical Contractors and Other Wiring Installation Contractors', '264891 - Plumbing, Heating, and Air-Conditioning Contractors', '264893 - Drywall and Insulation Contractors', '264894 - Painting and Wall Covering Contractors', '264895 - Flooring Contractors', '264896 - Tile and Terrazzo Contractors', '264897 - Finish Carpentry Contractors', '264900 - All Other Specialty Trade Contractors']",https://pbsystem.planetbids.com/portal/42217/bo/bo-detail/111306
111438,2023-12-04 15:20:22.587,Construction of Gregory Well And Le Doux Well,24-350-23,2024-01-16 14:00:00.000,3,1,2,1,False,39493,Bidding,Electronic,1,,Los Angeles,"['223537 - Fencing ', '223603 - Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies', '223943 - Laboratory And Field Testing Services (Not Otherwise Classified) Incl. Hazardous Waste', '224046 - Well Services (Including Oil, Gas, And Water): Drilling, Plugging, Consulting, Maintenance, Repair, Etc. ', '224081 - Tree And Shrub Removal Services ', '224102 - Fence Installation, Maintenance And Repair ', '224111 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services) ', '224131 - Demolition Services, Construction services']",https://pbsystem.planetbids.com/portal/39493/bo/bo-detail/111438
111842,2023-12-05 14:23:58.780,Burton Way Resurfacing Project,RFB 24-350-25,2024-01-19 14:00:00.000,3,1,2,1,False,39493,Bidding,Electronic,1,,Los Angeles,"['223626 - Road And Highway Asphalt And Concrete Handling And Processing Equipment', '223784 - Construction Services, General (Incl. Maintenance And Repair Services)', '223786 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '223787 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '223790 - Paving/Resurfacing, Street (Major And Residential) ', '224064 - Pavement Marking Services (Including Removal Of Markings) ']",https://pbsystem.planetbids.com/portal/39493/bo/bo-detail/111842
111066,2023-10-25 17:03:33.503,JRWSS LTM Slope Repair at Calle Vista Torito,12400537,2023-12-20 17:00:00.000,3,1,1,4,False,19768,Bidding,Electronic,1,,Orange,['149176 - Engineering - Civil'],https://pbsystem.planetbids.com/portal/19768/bo/bo-detail/111066
111916,2023-11-20 21:16:15.490,Comprehensive Fee Study,,2024-01-11 12:00:00.000,3,1,4,4,False,39478,Bidding,Electronic,1,,Los Angeles,"['188379 - Consulting Services ', '188380 - Accounting/Auditing/Budget Consulting ', '188407 - Finance/Economics Consulting ']",https://pbsystem.planetbids.com/portal/39478/bo/bo-detail/111916
111905,2023-11-20 16:13:03.297,TWO (2) FREIGHTLINER WALK-IN STEP VAN W/ BUILT-IN GENERATOR AND MULE CRANE BUMPER,403883,2023-12-11 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,"['221938 - Automotive And Trailer Equipment And Parts', '221939 - Automotive And Trailer Bodies, Body Accessories, And Parts', '221940 - Automotive Vehicles And Related Transportation Equipment (Including Trailers)']",https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111905
111799,2023-11-16 13:44:07.347,"MISCELLANEOUS LIGHTING  ITEMS, ANNUAL PURCHASE",403877,2023-12-11 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,"['221984 - Electrical Equipment And Supplies (Except Cable And Wire)', '222059 - Pipe, Tubing, And Accessories (Not Fittings)', '222068 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '222144 - Lighting (Interior, Exterior) - Architectural Services']",https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111799
112061,2023-11-28 13:59:26.767,TIBCO SILVER MAINTENANCE RENEWAL,403886,2023-12-12 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,"['221967 - Computers, Hardware, Software', '221970 - Computer Software For Microcomputers (Preprogrammed)', '221971 - Computer Software For Mini And Mainframe Computers (Preprogrammed)']",https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112061
112245,2023-12-04 15:47:21.863,ANNUAL PUMPING OF NON-HAZARDOUS WASTE,403873,2023-12-15 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,"['222433 - Cleaning Services, Steam And Pressure', '222518 - Storm Drain Cleaning, Repair, And Sludge Removal Services', '222519 - Street Sweeping Services', '222536 - Water And Wastewater Treatment Services']",https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112245
111800,2023-11-17 09:59:11.420,"MISCELANEOUS ELECTRICAL ITEMS, ANNUAL PURCHASE",403878,2023-12-15 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,"['221983 - Electrical Cables And Wires (Not Electronic)', '221984 - Electrical Equipment And Supplies (Except Cable And Wire)', '221985 - Electronic Equipment, Components, Parts, And Accessories', '221992 - Fasteners: Bolts, Nuts, Pins, Rivets, Screws, Etc. (Incl. Packaging, Strapping And Tying Equipment And Supplies)', '222245 - Electrical']",https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/111800
112260,2023-12-06 11:52:04.600,TENABLE SOFTWARE SUBSCRIPTION RENEWAL,403893,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,"['221967 - Computers, Hardware, Software', '221970 - Computer Software For Microcomputers (Preprogrammed)', '221971 - Computer Software For Mini And Mainframe Computers (Preprogrammed)']",https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112260
112235,2023-12-04 13:20:56.763,ANNUAL CONTRACT FOR UNIFORM RENTAL SERVICES,403891,2023-12-18 11:00:00.000,3,3,1,8,False,39503,Bidding,Electronic and Paper,1,,Los Angeles,['222587 - Uniform Rental Or Lease'],https://pbsystem.planetbids.com/portal/39503/bo/bo-detail/112235
