bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,CategoriesList,url
112360,2023-12-07 15:57:15.360,Informal Rebid No. 2024-003 Building 1150 Minor Renovations at the San Jacinto Campus,2024-003,2024-01-04 14:00:00.000,3,1,2,32,False,50031,Bidding,Electronic,1,"150,000.00",Riverside,"['323798 - Electrical Contractors and Other Wiring Installation Contractors', '323802 - Painting and Wall Covering Contractors', '323803 - Flooring Contractors', '323842 - Electric Indoors Lighting Fixtures and Supplies']",https://pbsystem.planetbids.com/portal/50031/bo/bo-detail/112360
111965,2023-11-22 09:50:34.473,Assembled Traffic Controller Cabinets,23-176,2023-12-14 14:00:00.000,3,1,1,1,False,20137,Bidding,Electronic,1,,Orange,"['33884 - Cords, Power, Electrical', '33910 - Traffic Signals and Equipment, Electric Systems ', '60450 - Electrical Maintenance and Repair Services ']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/111965
111826,2023-11-20 11:06:16.277,Street Lighting Poles and Materials,23-175,2023-12-14 14:00:00.000,3,1,1,1,False,20137,Bidding,Electronic,1,,Orange,"['32293 - Street and Highway Lighting Luminaires, Accessories and Parts ', '32294 - Street Light Poles and Standards ']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/111826
112204,2023-12-01 16:54:31.160,"Water Quality Testing Supplies, Calibration, & Maintenance Services",23-179,2023-12-15 14:00:00.000,3,1,1,1,False,20137,Bidding,Electronic,1,,Orange,"['7382 - Water Supply Analysis, Infrastructure Analysis, Water Quality Analysis, and Long Term Planning', '32191 - Water And Wastewater Treating Chemicals ', '33991 - Chlorinating and Oxidizing Agents: Bromohydantoins, Chloroisocyanurates, Hypochlorites, etc. (For Swimming Pool Disinfection) ', '33992 - Complete Water Treatment Systems, Chemical ']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112204
112145,2023-11-30 12:30:49.210,Appraisal Services,23-171,2023-12-18 16:00:00.000,3,3,4,4,False,20137,Bidding,Electronic and Paper,1,,Orange,['33363 - Real Estate Management Services (To include Listing and Sales Services)'],https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112145
112199,2023-12-04 17:16:06.590,Spay and Neuter Clinic Services,23-180,2024-01-09 16:00:00.000,3,1,4,4,False,20137,Bidding,Electronic,1,,Orange,"['104964 - Veterinary Services ', '108742 - Veterinary Services ', '156652 - Pharmaceutical Veterinary']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112199
112153,2023-11-30 14:59:36.380,Investment Manager and Portfolio Services,23-162,2024-01-09 16:00:00.000,3,1,4,4,False,20137,Bidding,Electronic,1,,Orange,['34038 - Management Consulting '],https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/112153
111411,2023-11-06 08:00:06.963,Business License Tax & Fee Software Program,23-165,2024-01-31 16:00:00.000,3,1,4,4,False,20137,Bidding,Electronic,1,,Orange,"['32276 - Database Software ', '32281 - Database Software', '34030 - Computer Software Consulting ']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/111411
110982,2023-10-19 16:54:18.807,Affordable Homeownership Opportunities,23-156,2024-04-01 16:00:00.000,3,3,4,4,False,20137,Bidding,Electronic and Paper,1,,Orange,"['32210 - Real Property Rental Or Lease', '33363 - Real Estate Management Services (To include Listing and Sales Services)']",https://pbsystem.planetbids.com/portal/20137/bo/bo-detail/110982
112333,2023-12-07 09:17:04.870,LBUSD FAC06-2324 Butler Interim Housing Project,FAC06-2324,2023-12-28 14:00:00.000,3,1,2,1,False,23758,Bidding,Electronic,1,"$4,000,000",Los Angeles,"['25665 - Contractor - General Contractor', '235669 - CUPCCA - Projects over $200,000']",https://pbsystem.planetbids.com/portal/23758/bo/bo-detail/112333
111703,2023-11-14 15:30:40.200,Pharmaceuticals (Annual Contract),JA2645,2023-12-13 11:00:00.000,3,3,4,4,False,14773,Bidding,Electronic and Paper,1,,Orange,"['112424 - CBRNE Medical Supplies and Pharmaceuticals (Not Otherwise Classified)', '112681 - Paramedic Equipment and Supplies (Not Otherwise Classified)', '112682 - Pharmaceutical Equipment and Supplies (Not Otherwise Classified)', '151471 - Drugs And Pharmaceuticals ', '151472 - Drug And Feeding Administration, Infusion, And Irrigation Equipment And Supplies', '151487 - First Aid And Safety Equipment And Supplies (Except Nuclear And Welding) ']",https://pbsystem.planetbids.com/portal/14773/bo/bo-detail/111703
112181,2023-12-01 11:13:35.427,Tree Removals and Treatments - Ladera Ranch - Oso Grande Park,LK2623,2023-12-19 11:00:00.000,3,2,2,32,False,14773,Bidding,Paper,1,"$107,800.00",Orange,"['71907 - C - 27 Landscaping', '71932 - D - 49 Tree Service', '151703 - Pest Control (Incl. Termite Inspection And Control, Bird Proofing, Animal Trapping, Rodent Control, Exterminating And Fumigation) ', '152022 - Tree And Shrub Removal Services ', '152043 - Grounds Maintenance: Mowing, Edging, Plant (Not Tree) Trimming, Etc. ', '152054 - Pest Control (Other Than Buildings) (Includes Spraying Of Trees And Shrubs)', '152056 - Tree Trimming And Pruning Services ']",https://pbsystem.planetbids.com/portal/14773/bo/bo-detail/112181
112250,2023-12-04 17:07:30.337,Lenovo Laptops,KVI2659,2023-12-21 11:00:00.000,3,1,1,1,False,14773,Bidding,Electronic,1,,Orange,"['112327 - Microcomputers, Handheld, Laptop, and Notebook ', '112343 - COMPUTER HARDWARE AND PERIPHERALS FOR MINI AND MAIN FRAME COMPUTERS ', '151455 - Computer Hardware And Peripherals For Microcomputers ', '151456 - Computers, Hardware, Software']",https://pbsystem.planetbids.com/portal/14773/bo/bo-detail/112250
112127,2023-11-30 08:38:52.120,Medical Lab Diagnostic Testing Services (Annual Contract),JA2657,2023-12-21 11:00:00.000,3,3,4,4,False,14773,Bidding,Electronic and Paper,1,,Orange,"['112964 - Examination and Testing ', '151452 - Clinical Laboratory Reagents And Tests (Blood Grouping, Diagnostic, Drug Monitoring, Etc.)', '151801 - Medical Consulting ', '151849 - Hospital Management Services ']",https://pbsystem.planetbids.com/portal/14773/bo/bo-detail/112127
95571,2022-06-22 16:36:44.377,ATGS and Mission Commander Services,SK2566,2023-12-31 23:59:00.000,3,3,4,16,False,14773,Bidding,Electronic and Paper,1,,Orange,"['112434 - Sensors, Infrared (IR)', '112852 - Aerial Patrolling (Not Survey)', '112853 - Aerial Photogrammery Services ', '112854 - Aerial Photography ', '112855 - Aerial Surveys and Mapping Services (See 962-52 for Standard Survey and Mapping Services)', '112859 - Airplane/Helicopter Services (Not Otherwise Classified)', '112864 - Aviation Analytical Studies Including Surveys (See 918-12 for Consulting)', '113080 - Aviation', '113116 - Intergovernmental/Inter-Agency Contracts', '121162 - Airplanes', '121163 - Aerial Photography Cameras and Accessories ', '121167 - Helicopters', '121168 - Photographs, Aerial', '151756 - Photography (Not Including Aerial Photography) ', '151768 - Aviation Consulting ', '151803 - Natural Disasters (Fire, Flood, Wind, Quakes) Consulting ', '151951 - Mapping Services (Including Cartography And Surveying Services, Not Aerial)(See 920-33 For Digitized Mapping Services) And 905-10 For Aerial Mapping And Survey Services)']",https://pbsystem.planetbids.com/portal/14773/bo/bo-detail/95571
111401,2023-11-03 11:37:59.640,eFTIP Service (SaaS) Application,24-027,2023-12-15 10:00:00.000,3,1,4,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144321 - Computer Software', '144323 - Computer Services', '144352 - Computer Software Consulting ', '144391 - Information Systems']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/111401
111920,2023-11-21 08:20:18.313,Indirect Cost Rate Proposal (ICRP) Development and Sub-Award Administration Support,24-029,2023-12-21 15:00:00.000,3,1,1,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144321 - Computer Software', '144323 - Computer Services', '144324 - Telecommunications', '144341 - Registrations (Training/Seminars)', '144343 - Graphic Design Services', '144344 - Project Management', '144346 - Accounting/Auditing/Budget Consulting ', '144347 - Administrative Consulting ', '144348 - Modeling-Analytical Studies & Surveys', '144349 - Aviation Consulting ', '144350 - Communications: Public Relations Consulting ', '144351 - Computer Hardware Consulting ', '144352 - Computer Software Consulting ', '144353 - Economy Consulting ', '144354 - Education And Training Consulting ', '144355 - Employee Benefits Consulting ', '144356 - Environmental Consulting ', '144357 - Feasibility Studies (Consulting) ', '144358 - Legal Consulting', '144359 - Finance/Economics Consulting ', '144360 - Governmental Consulting ', '144361 - Housing Consulting ', '144362 - Human Relations Consulting ', '144363 - Human Resources Consulting', '144364 - Management Consulting ', '144365 - Marketing Consulting ', '144366 - Minority And Small Business Consulting ', '144367 - Organizational Development Consulting ', '144368 - Personnel/Employment Consulting (Human Resources)', '144369 - Urban Planning Consulting ', '144370 - Security/Safety Consulting ', '144371 - Traffic Consulting ', '144372 - Telecommunications Consulting ', '144373 - Transportation Consulting ', '144374 - Gas, Water, Electric Consulting ', '144376 - Translation Services ', '144381 - Image Setting', '144383 - Organizational, Financial, & Performance Audits/Professional Services', '144384 - Administrative Services', '144385 - Survey and Data Collection', '144386 - Travel Demand Model Improvement', '144387 - Geographic Information System', '144388 - Software Support for Studies & Surveys', '144389 - Regional Data Systems', '144390 - Computer Service Center', '144391 - Information Systems', '144394 - Government Relations', '144395 - Institutional Analysis', '145545 - Executive Search', '145546 - Insurance Broker Services', '145547 - Legistative Services', '145548 - Alternative Dispute Resolution', '145549 - Organizational & Staff Development', '145550 - Social Economic Impact Analysis', '145551 - Social Justice/Equity Analysis', '145552 - Growth Visioning Planning', '145553 - Highway Corridor Analysis', '145554 - Rail Planning & Analysis', '145555 - Transit & Non-motorized Planning & Analysis', '145556 - Transportation Management & Coordination', '145557 - Truck Lane Analysis/Goods Movement', '145558 - Transporation Financing', '145559 - Transportation & Economic Development', '145560 - Transportation Investment Analysis', '145561 - Transportation Modeling Support', '145562 - Air Quality Planning & Modeling', '145563 - Water Supply Analysis']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/111920
112251,2023-12-04 16:43:43.327,OCTA Bus Stop Safety and Accessibility Plan,24-033,2024-01-08 10:00:00.000,3,1,4,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144369 - Urban Planning Consulting ', '144370 - Security/Safety Consulting ', '144371 - Traffic Consulting ', '144373 - Transportation Consulting ', '145552 - Growth Visioning Planning', '145553 - Highway Corridor Analysis', '145555 - Transit & Non-motorized Planning & Analysis', '145556 - Transportation Management & Coordination', '145559 - Transportation & Economic Development', '145560 - Transportation Investment Analysis', '145561 - Transportation Modeling Support']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/112251
112334,2023-12-07 09:03:53.960,Water Resolution White Paper – Phase 1,24-014,2024-01-08 15:30:00.000,3,1,1,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144313 - Architects, Engineer', '144321 - Computer Software', '144323 - Computer Services', '144324 - Telecommunications', '144326 - Audio Visual Equipment', '144331 - Maintenance Agreement', '144332 - Copiers/Mimeo/Dupl.', '144341 - Registrations (Training/Seminars)', '144343 - Graphic Design Services', '144344 - Project Management', '144345 - Mailing Services & Electronic Info.', '144346 - Accounting/Auditing/Budget Consulting ', '144347 - Administrative Consulting ', '144348 - Modeling-Analytical Studies & Surveys', '144349 - Aviation Consulting ', '144350 - Communications: Public Relations Consulting ', '144351 - Computer Hardware Consulting ', '144352 - Computer Software Consulting ', '144353 - Economy Consulting ', '144354 - Education And Training Consulting ', '144355 - Employee Benefits Consulting ', '144356 - Environmental Consulting ', '144357 - Feasibility Studies (Consulting) ', '144358 - Legal Consulting', '144359 - Finance/Economics Consulting ', '144360 - Governmental Consulting ', '144361 - Housing Consulting ', '144362 - Human Relations Consulting ', '144363 - Human Resources Consulting', '144364 - Management Consulting ', '144365 - Marketing Consulting ', '144366 - Minority And Small Business Consulting ', '144367 - Organizational Development Consulting ', '144368 - Personnel/Employment Consulting (Human Resources)', '144369 - Urban Planning Consulting ', '144370 - Security/Safety Consulting ', '144371 - Traffic Consulting ', '144372 - Telecommunications Consulting ', '144373 - Transportation Consulting ', '144374 - Gas, Water, Electric Consulting ', '144375 - Catering, Concessions, Vending: Mobile And Stationary (See Class 905 For Airport Concessions)', '144377 - Printing And Typesetting Services', '144378 - Copying Services (Reproduction) ', '144381 - Image Setting', '144382 - Premium/Promotional Items', '144383 - Organizational, Financial, & Performance Audits/Professional Services', '144384 - Administrative Services', '144385 - Survey and Data Collection', '144386 - Travel Demand Model Improvement', '144387 - Geographic Information System', '144388 - Software Support for Studies & Surveys', '144389 - Regional Data Systems', '144390 - Computer Service Center', '144391 - Information Systems', '144392 - Unix Systems Support', '144393 - Macintosh Computer Technical Support', '144394 - Government Relations', '144395 - Institutional Analysis', '145545 - Executive Search', '145546 - Insurance Broker Services', '145547 - Legistative Services', '145548 - Alternative Dispute Resolution', '145549 - Organizational & Staff Development', '145550 - Social Economic Impact Analysis', '145551 - Social Justice/Equity Analysis', '145552 - Growth Visioning Planning', '145553 - Highway Corridor Analysis', '145554 - Rail Planning & Analysis', '145555 - Transit & Non-motorized Planning & Analysis', '145556 - Transportation Management & Coordination', '145557 - Truck Lane Analysis/Goods Movement', '145558 - Transporation Financing', '145559 - Transportation & Economic Development', '145560 - Transportation Investment Analysis', '145561 - Transportation Modeling Support', '145562 - Air Quality Planning & Modeling', '145563 - Water Supply Analysis', '145565 - Bottled Water']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/112334
112397,2023-12-08 14:28:33.113,Dynamic Traffic Assignment with SCAG Regional Travel Demand Model,24-031,2024-01-09 15:00:00.000,3,1,4,4,False,14434,Bidding,Electronic,1,,Los Angeles,"['144369 - Urban Planning Consulting ', '144371 - Traffic Consulting ', '144373 - Transportation Consulting ', '145552 - Growth Visioning Planning', '145555 - Transit & Non-motorized Planning & Analysis', '145561 - Transportation Modeling Support']",https://pbsystem.planetbids.com/portal/14434/bo/bo-detail/112397
111662,2023-11-13 15:56:04.730,"Request for Proposal for Engineering Consulting Services for the 1299 Recycled Water Pump Station Rehabilitation Project, No. EN24007",RFP-JV-23-003,2024-01-22 14:00:00.000,3,1,4,4,False,27411,Bidding,Electronic,1,,San Bernardino,"['55999 - Design Build Services', '56280 - Consulting Services (Not Otherwise Classified)', '56287 - Engineering Consulting', '56311 - Purchasing Consulting (Incl. Specification Development) ', '97875 - Design Civil Engineers']",https://pbsystem.planetbids.com/portal/27411/bo/bo-detail/111662
111325,2023-11-01 17:17:36.183,Design Engineering Services for Well Drilling,501054,2023-12-12 16:00:00.000,3,2,4,4,False,24639,Bidding,Paper,1,,San Bernardino,['61242 - Engineering Services'],https://pbsystem.planetbids.com/portal/24639/bo/bo-detail/111325
112056,2023-11-28 12:26:17.330,Joslyn Senior Center Renovation Architectural Design and Engineering Services Phase II,FCS09282023JN,2024-01-04 16:00:00.000,3,2,4,4,False,24639,Bidding,Paper,1,,San Bernardino,"['61240 - Architectural Services', '61242 - Engineering Services']",https://pbsystem.planetbids.com/portal/24639/bo/bo-detail/112056
111747,2023-11-15 12:46:23.850,Professional Services for a Historic Resources Inventory Update,,2023-12-28 16:00:00.000,3,1,4,4,False,14272,Bidding,Electronic,1,,Riverside,"['140228 - Environmental Impact Studies ', '140341 - Historical Preservation ', '140968 - Consulting Services ', '140994 - Planning, Urban (Community, Regional, Area Wide, And State)', '141168 - Environmental Consulting ']",https://pbsystem.planetbids.com/portal/14272/bo/bo-detail/111747
112159,2023-11-30 16:29:56.157,Professional Services For Preparation of a Climate Action and Adaptation Plan,,2024-01-15 16:00:00.000,3,1,4,4,False,14272,Bidding,Electronic,1,,Riverside,"['140228 - Environmental Impact Studies ', '140968 - Consulting Services ', '140994 - Planning, Urban (Community, Regional, Area Wide, And State)', '141168 - Environmental Consulting ', '141183 - Urban Planning Consulting ']",https://pbsystem.planetbids.com/portal/14272/bo/bo-detail/112159
111405,2023-11-09 06:23:47.767,Bid 8340-2023 B300 Swing Space at Irvine Valley College,8340-2023,2023-12-14 14:00:00.000,3,1,2,1,False,39861,Bidding,Electronic,1,"$700,000.00",Orange,"['225664 - Siding Contractors', '225665 - Other Foundation, Structure, and Building Exterior Contractors', '225666 - Electrical Contractors and Other Wiring Installation Contractors', '225667 - Plumbing, Heating, and Air-Conditioning Contractors', '225668 - Other Building Equipment Contractors', '225669 - Drywall and Insulation Contractors', '225670 - Painting and Wall Covering Contractors', '225671 - Flooring Contractors', '225672 - Tile and Terrazzo Contractors', '225673 - Finish Carpentry Contractors']",https://pbsystem.planetbids.com/portal/39861/bo/bo-detail/111405
111485,2023-11-15 10:26:37.490,Playground Equipment and Artificial Turf Installation Phase 1,23-24-013,2023-12-22 14:00:00.000,3,2,1,1,False,52215,Bidding,Paper,1,,San Bernardino,"['338880 - Other Building Equipment Contractors', '338888 - All Other Specialty Trade Contractors', '339062 - Synthetic Rubber Manufacturing', '339670 - Landscape Architectural Services']",https://pbsystem.planetbids.com/portal/52215/bo/bo-detail/111485
111225,2023-11-02 07:44:55.130,K-12 Computer Aided Dispatch (“CAD”),23-24-011,2024-01-04 14:00:00.000,3,3,4,4,False,52215,Bidding,Electronic and Paper,1,,San Bernardino,"['339270 - Software Reproducing', '339570 - Software Publishers', '339772 - Educational Support Services']",https://pbsystem.planetbids.com/portal/52215/bo/bo-detail/111225
110975,2023-10-20 11:26:35.427,Water Meter Replacement Project - Phase III,IFB-CSD23-003,2023-12-14 15:00:00.000,3,1,2,1,False,39489,Bidding,Electronic,1,"$215,000.00",Riverside,"['200186 - Water Supply, Groundwater, Sewage Treatment, And Related Equipment (Not For Air Conditioning, Steam Boiler, Or Laboratory Reagent Water) ', '200289 - Plumbing Maintenance And Repair (Includes Pressure Tapping Services, Pipe Freezes, Toilets, Etc.)', '200292 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '200313 - Construction Services, General (Incl. Maintenance And Repair Services)', '200315 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '200332 - Plumbing ', '200404 - Equipment Maintenance And Repair Services For Agricultural, Construction, Heavy Industrial, Material Handling, And Road And Highway Equipment', '200406 - Equipment Maintenance And Repair Services For Laundry, Lawn, Painting, Plumbing, And Spraying Equipment', '200407 - Equipment Maintenance And Repair Services For General Equipment', '200493 - Utility Services, Electric, Gas, Water ', '200592 - Meter Reading Services ']",https://pbsystem.planetbids.com/portal/39489/bo/bo-detail/110975
111416,2023-11-07 12:55:02.800,Mountain Gate Park Ballfield Plaza Shade Installation and Shade Installation at Park Playgrounds Projects,NIB 24-032CA,2023-12-12 14:00:00.000,3,1,2,1,False,39497,Bidding,Electronic,1,"$275,000 - $300,000",Riverside,"['212709 - Structures, Shade, Fabric Covered (Patio Areas, Play Areas, etc.)', '214828 - Tarpaulins, Large Scale Projects, Includes Installation', '216607 - Playground Equipment (Not Otherwise Classified) (See 420-04 for Bleachers) ', '218499 - Building Construction, Non-Residential (Office Bldg., etc.) ', '219252 - Park, Playground, and Swimming Pool Equipment Maintenance and Repair ', '220053 - Installation and Removal Services (Not Otherwise Classified)', '220546 - Park Area Construction/Renovation ', '220550 - Playground Equipment Maintenance and Repair (Including Installation and Removal)']",https://pbsystem.planetbids.com/portal/39497/bo/bo-detail/111416
111736,2023-11-16 13:59:40.877,Request for Qualifications VHF Radio Network and Microwave System Replacement Project,RFQ 24-033CA,2023-12-19 14:00:00.000,3,1,1,16,False,39497,Bidding,Electronic,1,"$1,800,000.00",Riverside,"['213707 - Communications/Telecommunications Cable and Wire', '213823 - Microwave Equipment and Accessories: Band Pass Filters, Coaxial Attenuators, Couplers, Switchers, Tellurometers, Tuners, Wave Guides, (Not Communication Type)', '217180 - Telecommunication Parts and Accessories (Not Otherwise Classified)  (EFFECTIVE 3-1-07 THIS CLASS-ITEM INACTIVATED FOR NEW USE, REFER TO 838-85))', '217181 - Telecommunication Equipment (Via Satellite) for Police and Emergency Vehicle (Including Radio/Terminal Display)   (EFFECTIVE 3-1-07 THIS CLASS-ITEM INACTIVATED FOR NEW USE, REFER TO 838-81)', '217216 - Towers: Broadcasting, Microwave, Transmitting, etc.', '217956 - Cable, Fiber Optic w/Interconnecting Components and Accessories (See Class 280 for Other Communications Cable', '217958 - Communications: Networking, Linking, Fiber Modems, Power Over Ethernet, Wireless', '217966 - Telecommunication Equipment (Via Satellite) for Emergency Vehicles (Including Radio Terminal Display)', '217968 - Telecommunication Parts and Accessories (Not Otherwise Classified)', '218473 - Communications Systems; TV; Microwave; Telephone; Computer ', '218696 - Construction, Communication Equipment (Includes Antenna Towers) ', '218741 - Communication Systems, Including Infrastructure', '218813 - Telecommunication Services (Not Otherwise Classified) ', '219330 - Towers, Radio/Radar, etc., Maintenance and Repair (Including Painting) ', '219381 - Radio/Telecommunications/Telephone Equipment (Including 911 Systems and Facsimile Transceivers) Maintenance and Repair', '220686 - Communication Equipment (Including Radio, Television, Telephone, VCR, Video/Audio Equipment, etc.), Sale of Surplus and Obsolete Items']",https://pbsystem.planetbids.com/portal/39497/bo/bo-detail/111736
111831,2023-11-16 17:26:13.700,City of Corona Security Guard Services,RFP 24-037SB,2023-12-27 10:00:00.000,3,1,4,4,False,39497,Bidding,Electronic,1,"$125,000",Riverside,"['219830 - Border Security Management and Operation Services', '220586 - Guard and Security Services ', '220599 - Security Services, Hazardous Waste Site']",https://pbsystem.planetbids.com/portal/39497/bo/bo-detail/111831
111993,2023-11-29 13:22:23.753,Corona Green Alleys Project,NIB 24-040CA,2023-12-28 14:00:00.000,3,1,2,1,False,39497,Bidding,Electronic,1,"$3,100,000.00 to $4,100,000.00",Riverside,"['213361 - Irrigation Pipe, Metal ', '213773 - Lighting, Solar Powered ', '215662 - Traffic Control Devices, Non-Electric (Including Rumble Strips, etc.) ', '215663 - Traffic Controls and Equipment, Electric Systems ', '216820 - Irrigation Systems, Supplies, Parts, and Accessories ', '217662 - Signs, Traffic, Solar Powered, LED, Flashing, Programmable', '218633 - C.I.P., Landscaping', '218669 - Construction, Irrigation System ', '218709 - Construction, Street (Major and Residential)(Includes Reconstruction) ', '218730 - Maintenance and Repair, Street (Major and Residential) ', '218736 - Paving/Resurfacing, Alley and Parking Lot ', '218737 - Paving/Resurfacing, Highway and Road ', '218738 - Paving/Resurfacing, Street (Major and Residential) ', '218744 - Electrical ', '219258 - Irrigation Systems Maintenance and Repair ', '220284 - Traffic Control Services (To Include Placement and Removal of Control Devices) ', '220542 - Landscaping (Including Design, Fertilizing, Planting, etc., But Not Grounds Maintenance or Tree Trimming Services) ']",https://pbsystem.planetbids.com/portal/39497/bo/bo-detail/111993
